Order_ID,Date,Region,Product_Category,Price,Quantity,Marketing_Spend,Economic_Index,Competitor_Price,Sales,Profit,High_Performer
1211,2022-01-05,South,Electronics,403.21,19,3099.58,97.32,334.02,7642.33,1969.94,0
1212,2022-04-21,West,Grocery,68.71,4,3880.7,100.91,59.32,254.23,78.96,0
1213,2022-01-02,East,Clothing,465.96,13,4075.03,88.91,506.48,6594.52,2320.65,1
1214,2022-04-13,North,Clothing,127.06,16,1696.86,99.03,132.29,2230.62,629.51,1
1215,2022-04-18,North,Electronics,132.78,17,4413.22,118.44,153.66,2356.3,737.78,1
1216,2022-12-12,East,Grocery,357.8,17,1298.62,109.85,360.78,5801.12,1206.74,0
1217,2022-04-07,West,Electronics,400.0,18,3987.16,94.4,470.2,7248.81,2070.68,1
1218,2022-01-21,East,Grocery,369.62,3,2157.36,100.33,305.01,1182.96,343.67,1
1219,2022-08-24,South,Furniture,320.82,1,3240.19,92.42,340.85,302.24,89.33,0
1220,2022-05-04,North,Grocery,206.88,9,630.31,117.33,193.1,1757.26,455.21,0
1221,2022-02-11,South,Electronics,428.43,11,1807.69,85.28,388.32,4654.76,1798.54,0
1222,2022-03-03,East,Grocery,47.29,5,3046.66,101.84,49.0,257.0,114.73,1
1223,2022-01-03,South,Electronics,220.37,9,658.33,107.05,238.18,2070.93,591.99,1
1224,2022-03-10,West,Grocery,162.31,1,4089.62,116.16,130.86,176.39,52.72,1
1225,2022-05-06,South,Grocery,110.95,12,2735.09,86.12,111.2,1308.31,275.97,0
1226,2022-10-19,North,Electronics,303.65,16,2609.83,96.17,262.6,5053.59,1237.95,1
1227,2022-08-15,South,Grocery,295.68,5,2818.85,111.85,236.99,1517.24,453.83,1
1228,2022-01-24,West,Grocery,231.2,6,4248.12,85.1,193.56,1411.95,432.01,1
1229,2022-11-08,East,Clothing,413.14,11,4644.1,96.1,477.64,4439.07,1042.64,0
1230,2022-12-28,North,Furniture,58.28,16,372.8,111.9,50.22,955.87,333.19,1
1231,2022-06-04,South,Grocery,348.08,16,172.56,113.64,349.96,5167.39,1561.84,0
1232,2022-06-08,East,Grocery,249.71,14,1416.14,101.38,282.93,3427.26,828.43,0
1233,2022-04-21,East,Electronics,159.04,15,4055.24,110.3,149.94,2619.1,1062.5,1
1234,2022-08-03,North,Grocery,388.41,3,1720.9,87.15,429.63,1231.95,400.78,1
1235,2022-11-21,South,Clothing,81.55,14,1176.13,107.1,89.98,1078.86,376.36,0
1236,2022-02-25,South,Furniture,174.72,4,3258.89,91.11,209.43,753.85,262.76,1
1237,2022-12-23,West,Electronics,363.54,16,4246.96,109.29,379.67,6189.26,2229.15,1
1238,2022-08-16,North,Furniture,399.66,13,2789.32,101.53,410.06,5661.78,1606.94,1
1239,2022-11-22,North,Clothing,402.69,16,533.59,81.06,449.6,6132.1,1827.26,0
1240,2022-09-05,East,Electronics,376.54,2,3685.7,86.59,354.15,717.66,213.12,0
1241,2022-01-01,South,Grocery,190.25,11,4044.59,94.8,201.55,2187.03,843.66,1
1242,2022-12-08,West,Clothing,254.45,5,2200.75,87.29,299.46,1337.14,520.87,1
1243,2022-05-22,East,Furniture,453.26,15,3508.82,110.63,442.6,7093.21,2488.35,1
1244,2022-08-09,North,Furniture,320.01,6,1621.94,98.44,342.28,1936.01,460.08,1
1245,2022-05-11,East,Furniture,38.57,11,3060.61,115.19,35.86,415.42,126.39,0
1246,2022-08-06,West,Clothing,121.92,1,1548.45,108.21,122.56,124.01,46.48,1
1247,2022-09-07,South,Clothing,346.52,7,4168.23,96.77,304.1,2321.24,620.81,0
1248,2022-03-07,South,Electronics,404.73,10,2948.7,111.23,354.83,3683.14,547.55,0
1249,2022-01-08,South,Grocery,251.58,12,3507.06,96.38,289.45,2897.03,1078.46,0
1250,2022-06-04,North,Electronics,493.36,7,1942.1,101.39,567.68,3738.42,1482.6,1
1251,2022-05-18,West,Clothing,176.17,5,3626.5,83.77,185.6,843.23,180.07,0
1252,2022-01-04,West,Grocery,249.28,16,2039.11,87.21,283.34,3598.49,956.37,0
1253,2022-12-16,West,Furniture,123.81,4,1074.26,100.34,106.85,512.19,140.36,1
1254,2022-05-15,North,Furniture,239.22,13,3031.09,90.58,241.87,3120.76,679.89,1
1255,2022-02-01,North,Clothing,206.81,16,2218.74,113.15,233.52,3103.06,653.67,0
1256,2022-02-23,North,Furniture,155.77,13,2922.8,107.86,134.87,1882.74,482.91,0
1257,2022-01-06,South,Grocery,61.2,14,440.59,118.89,49.31,874.11,263.65,1
1258,2022-08-30,South,Clothing,168.37,4,4449.06,91.32,164.19,653.93,240.08,0
1259,2022-09-23,East,Grocery,196.3,17,4951.86,83.03,209.0,3302.47,1002.19,0
1260,2022-12-12,West,Grocery,408.46,9,3606.26,108.86,372.91,3922.66,1484.03,1
1261,2022-03-13,North,Electronics,69.29,1,1114.23,116.73,78.03,75.93,22.15,1
1262,2022-09-22,South,Clothing,193.08,15,3387.88,86.41,155.07,3042.75,1243.41,1
1263,2022-08-26,North,Furniture,101.3,16,2565.99,105.51,93.03,1688.93,661.61,1
1264,2022-08-08,South,Clothing,327.06,5,2961.06,88.39,271.35,1623.78,441.25,0
1265,2022-09-08,East,Grocery,370.65,16,4904.03,101.82,437.38,5550.17,1961.8,0
1266,2022-03-06,South,Clothing,151.22,5,402.05,118.34,129.56,726.59,148.53,0
1267,2022-03-25,South,Electronics,240.02,16,1452.82,88.7,216.42,3833.19,786.93,0
1268,2022-04-01,North,Clothing,149.46,13,4465.04,83.78,178.69,2117.47,921.28,1
1269,2022-09-11,North,Clothing,86.28,3,1205.9,80.84,89.87,267.68,81.18,1
1270,2022-10-31,West,Furniture,300.65,19,1130.89,91.61,335.11,5323.15,1845.41,0
1271,2022-08-03,South,Furniture,214.03,10,4151.83,83.92,231.49,2070.95,654.07,0
1272,2022-03-07,West,Grocery,131.75,1,623.91,100.19,142.14,134.04,33.04,1
1273,2022-01-08,North,Furniture,295.27,12,2716.74,95.17,276.4,3628.85,871.52,1
1274,2022-06-17,West,Grocery,249.9,15,2070.57,84.1,206.07,3412.11,878.03,0
1275,2022-05-30,West,Electronics,359.38,15,3739.83,82.03,319.29,5147.3,1322.49,0
1276,2022-10-24,West,Clothing,16.96,13,4724.57,112.17,14.79,216.35,68.39,0
1277,2022-02-09,North,Grocery,333.3,2,726.46,109.56,319.56,635.0,184.97,0
1278,2022-05-29,North,Furniture,178.13,11,2052.66,80.77,197.54,1830.44,637.6,0
1279,2022-03-02,South,Furniture,185.56,15,4087.76,99.74,163.69,2915.49,855.91,1
1280,2022-12-10,West,Grocery,208.07,11,4862.43,114.01,225.24,2192.84,743.98,0
1281,2022-10-07,North,Electronics,103.32,15,2407.51,116.71,98.66,1569.28,390.46,1
1282,2022-06-25,West,Grocery,437.38,4,1988.81,86.33,471.56,1611.56,329.23,0
1283,2022-03-28,North,Furniture,145.02,5,4688.13,80.74,141.41,655.74,150.54,0
1284,2022-01-17,South,Grocery,337.28,2,747.59,95.06,360.52,712.66,236.32,1
1285,2022-09-20,North,Clothing,165.8,5,1507.92,86.48,149.17,783.39,199.86,0
1286,2022-08-06,East,Grocery,192.96,7,3244.21,112.69,197.61,1284.51,403.17,0
1287,2022-08-21,North,Electronics,304.12,17,3748.56,81.9,269.98,5383.36,1472.01,1
1288,2022-12-05,South,Grocery,262.39,19,2000.97,86.4,251.7,5065.17,1128.62,1
1289,2022-10-10,North,Grocery,258.62,18,1695.97,108.87,214.62,5041.08,2228.73,1
1290,2022-01-03,North,Electronics,230.79,18,2122.08,90.26,185.56,3967.03,1383.65,0
1291,2022-07-14,South,Furniture,202.74,18,3859.18,88.28,235.2,3666.15,1392.95,1
1292,2022-09-14,East,Grocery,406.43,1,1078.46,100.25,434.37,439.89,155.21,1
1293,2022-02-15,North,Furniture,471.4,14,1826.92,102.2,412.58,7074.35,2774.36,1
1294,2022-04-14,North,Electronics,81.93,18,2544.37,88.6,74.46,1377.37,280.58,0
1295,2022-01-14,South,Electronics,75.0,10,3599.03,109.44,64.14,819.88,246.76,1
1296,2022-11-09,North,Clothing,291.89,16,715.74,85.54,320.86,4641.85,1108.44,0
1297,2022-10-02,South,Electronics,306.26,11,189.94,92.47,323.14,3038.27,994.74,0
1298,2022-06-21,South,Electronics,263.66,16,3330.96,93.97,281.63,4338.77,1022.09,1
1299,2022-11-28,West,Clothing,179.14,4,1773.38,111.18,184.53,786.1,320.7,1
1300,2022-11-14,East,Electronics,495.92,16,3236.15,117.57,397.12,8293.0,2489.45,1
1301,2022-11-18,East,Furniture,184.15,8,3206.87,110.44,219.95,1379.03,269.42,0
1302,2022-04-17,East,Clothing,142.97,19,2713.63,100.58,129.06,2463.67,610.97,0
1303,2022-12-22,West,Furniture,188.97,12,302.13,97.27,155.12,2084.2,424.81,0
1304,2022-01-27,North,Clothing,26.2,1,198.06,90.11,26.38,23.65,6.55,0
1305,2022-01-30,West,Electronics,358.89,1,4676.78,93.1,306.62,340.01,68.96,0
1306,2022-06-01,East,Furniture,74.11,14,1596.23,97.17,68.33,987.05,241.29,0
1307,2022-02-12,West,Grocery,137.18,14,257.11,83.33,125.84,2065.65,619.53,1
1308,2022-06-02,West,Electronics,235.59,4,1445.97,105.95,256.47,1010.75,355.73,1
1309,2022-06-06,South,Electronics,397.9,18,2916.86,95.92,376.32,6463.41,1809.12,0
1310,2022-10-11,West,Furniture,89.66,10,4590.47,82.0,77.29,948.44,346.21,1
1311,2022-11-16,West,Grocery,407.4,19,3957.53,96.35,460.09,8020.15,2152.85,1
1312,2022-03-22,East,Electronics,51.52,19,133.25,81.74,59.84,984.22,252.86,1
1313,2022-02-15,East,Electronics,432.88,6,4359.83,99.33,404.48,2417.83,651.49,0
1314,2022-09-19,East,Clothing,404.95,7,124.62,97.11,355.95,3067.53,1267.77,1
1315,2022-12-14,North,Clothing,110.58,19,2940.92,86.87,100.04,2099.53,663.07,0
1316,2022-10-16,South,Clothing,369.86,17,4129.15,102.51,438.56,5931.99,1261.41,0
1317,2022-05-21,East,Electronics,446.73,7,1001.8,91.84,485.51,2867.09,483.08,0
1318,2022-10-11,West,Grocery,376.66,16,4847.72,102.93,334.51,6463.06,1951.95,1
1319,2022-01-09,South,Furniture,192.77,19,2115.14,117.2,180.71,4002.22,1137.79,1
1320,2022-05-24,North,Grocery,294.11,17,725.35,110.17,290.76,4649.76,1385.85,0
1321,2022-04-18,North,Grocery,113.89,15,2226.28,91.11,130.75,1744.26,509.4,1
1322,2022-07-05,South,Electronics,124.81,16,2280.59,119.98,141.55,2154.1,627.14,1
1323,2022-06-10,South,Grocery,490.97,18,115.3,92.14,414.11,8789.44,2290.1,0
1324,2022-02-08,North,Clothing,413.75,14,4699.07,82.16,333.02,5979.42,2168.7,1
1325,2022-12-01,East,Clothing,219.43,4,1422.0,100.46,214.18,879.9,235.18,1
1326,2022-02-16,South,Furniture,183.26,10,914.38,93.98,200.99,1926.68,582.69,1
1327,2022-11-04,North,Electronics,489.06,18,2896.38,99.37,498.84,8788.63,2511.23,0
1328,2022-11-13,East,Electronics,158.83,18,426.48,119.04,187.86,2607.59,638.79,0
1329,2022-12-20,East,Grocery,247.82,19,1834.14,104.13,229.18,5094.5,1449.69,1
1330,2022-06-25,West,Grocery,117.8,15,1537.61,81.34,132.68,1749.46,574.36,0
1331,2022-02-11,West,Electronics,247.69,6,710.61,114.31,287.07,1618.88,609.07,1
1332,2022-12-26,North,Electronics,346.6,4,981.49,116.58,381.42,1506.57,586.81,1
1333,2022-04-12,East,Electronics,325.5,12,364.45,110.52,351.99,3982.43,1256.16,1
1334,2022-09-24,South,Clothing,316.05,6,2203.67,118.64,329.21,1990.84,497.93,1
1335,2022-11-24,West,Grocery,15.91,16,4569.93,115.71,16.89,263.34,110.33,1
1336,2022-08-29,North,Grocery,488.03,2,4486.02,106.37,457.73,1052.9,410.36,1
1337,2022-10-13,North,Grocery,434.71,6,4617.58,85.63,386.88,2638.61,675.05,1
1338,2022-07-06,East,Clothing,67.14,3,224.69,105.71,77.68,216.91,67.89,1
1339,2022-11-07,North,Electronics,210.83,4,2437.94,97.9,234.03,847.82,288.42,1
1340,2022-12-11,West,Clothing,366.6,18,1226.81,85.93,389.16,6838.03,1886.03,1
1341,2022-03-07,West,Clothing,450.93,19,4952.83,87.69,376.39,8288.37,2926.71,0
1342,2022-08-19,South,Clothing,109.3,7,378.52,119.14,113.17,773.83,214.41,1
1343,2022-09-28,West,Grocery,385.8,14,182.86,104.72,318.37,4977.53,1034.43,0
1344,2022-02-08,West,Grocery,89.09,12,4250.36,113.12,84.92,1088.19,292.58,1
1345,2022-02-18,East,Furniture,141.7,18,4863.27,104.7,168.99,2467.89,578.86,0
1346,2022-12-08,East,Furniture,177.14,9,3408.43,105.33,174.48,1612.14,564.75,1
1347,2022-01-15,South,Clothing,251.14,14,1337.59,106.76,275.95,3808.39,1025.11,1
1348,2022-01-27,South,Grocery,495.28,16,4464.27,108.74,410.68,8433.49,2897.35,1
1349,2022-02-25,East,Electronics,304.36,7,1083.76,84.3,297.07,1970.03,484.42,0
1350,2022-12-10,North,Grocery,328.05,7,256.1,98.77,383.77,2249.35,584.51,0
1351,2022-03-19,South,Grocery,448.11,18,2644.47,114.32,428.64,8693.07,3465.92,1
1352,2022-10-21,North,Clothing,252.35,8,2739.99,90.31,238.85,1992.25,728.01,0
1353,2022-04-09,North,Grocery,281.23,7,4157.49,96.46,283.35,1785.0,338.29,0
1354,2022-03-20,South,Clothing,178.84,8,2342.4,100.76,153.08,1434.44,506.67,1
1355,2022-07-26,South,Grocery,431.58,15,3837.0,97.1,453.44,6768.4,2004.62,1
1356,2022-02-08,West,Electronics,273.91,17,1942.2,105.6,273.34,4981.54,1373.11,1
1357,2022-04-05,East,Clothing,217.2,13,3188.96,92.05,175.37,3043.07,1220.78,1
1358,2022-02-12,North,Electronics,374.38,19,1299.71,108.66,389.04,6703.18,1224.45,0
1359,2022-04-22,East,Furniture,88.22,9,3642.21,105.78,96.28,790.49,233.88,0
1360,2022-02-18,North,Electronics,172.29,8,4496.49,115.63,205.13,1433.55,468.07,1
1361,2022-12-06,East,Grocery,275.52,18,1528.73,91.32,246.68,5331.46,1494.91,1
1362,2022-10-12,West,Electronics,241.76,17,3973.0,87.75,218.72,4120.28,1382.57,1
1363,2022-10-10,West,Furniture,327.36,3,4017.94,103.22,363.12,949.21,196.66,0
1364,2022-10-10,North,Grocery,188.83,10,1148.63,99.02,175.1,1800.18,302.02,0
1365,2022-07-21,North,Grocery,395.79,13,4211.34,117.26,367.68,5583.79,1680.58,1
1366,2022-12-20,South,Grocery,468.26,2,1254.66,115.78,409.12,882.77,270.09,0
1367,2022-01-13,East,Grocery,343.25,1,3595.94,117.05,286.75,374.45,105.24,1
1368,2022-09-07,South,Grocery,186.56,10,3917.56,108.76,186.32,1694.4,357.05,0
1369,2022-11-01,East,Furniture,416.79,1,4022.01,103.4,499.65,413.11,100.62,0
1370,2022-03-18,West,Clothing,495.8,8,2196.56,83.95,519.42,3683.76,889.52,0
1371,2022-05-14,East,Furniture,442.73,12,1834.7,112.84,492.76,5359.69,2008.03,1
1372,2022-04-12,South,Furniture,424.36,11,4121.07,85.12,508.87,4442.54,965.68,0
1373,2022-12-04,West,Clothing,32.81,13,1616.46,119.06,29.94,465.14,204.7,1
1374,2022-02-09,East,Furniture,270.73,2,2818.0,83.21,302.16,533.1,121.53,0
1375,2022-03-19,South,Furniture,217.01,6,1078.67,89.69,209.56,1232.49,323.28,0
1376,2022-05-29,North,Grocery,152.15,13,536.12,107.76,131.84,2091.17,805.52,1
1377,2022-05-14,West,Furniture,392.46,6,3723.57,118.74,385.46,2509.92,637.87,1
1378,2022-01-16,North,Clothing,249.17,8,2652.86,99.5,256.97,2068.76,830.16,1
1379,2022-06-17,North,Clothing,240.47,3,3150.87,106.11,266.38,671.88,132.05,0
1380,2022-04-30,West,Grocery,38.21,3,4351.76,80.09,36.38,121.93,44.76,1
1381,2022-10-21,East,Clothing,405.96,1,2819.17,87.32,346.07,413.39,118.42,1
1382,2022-07-13,South,Furniture,261.4,19,3906.62,111.54,283.16,4722.53,886.19,0
1383,2022-01-21,South,Electronics,19.43,16,739.23,119.02,22.29,335.36,93.7,1
1384,2022-07-20,East,Electronics,406.58,8,4749.99,113.9,379.42,3187.55,960.59,0
1385,2022-08-12,West,Electronics,150.53,6,1465.7,86.35,132.21,988.62,419.05,1
1386,2022-01-23,West,Furniture,288.24,11,3089.88,86.16,322.11,3351.52,1298.63,1
1387,2022-09-01,South,Grocery,154.68,4,4145.79,107.91,128.83,608.6,168.16,0
1388,2022-12-25,East,Furniture,229.63,4,3754.12,88.21,210.61,890.25,201.96,0
1389,2022-12-25,West,Grocery,60.75,5,1553.44,115.58,72.89,314.11,71.71,1
1390,2022-08-02,South,Furniture,187.96,7,2221.54,85.77,212.23,1429.17,475.67,1
1391,2022-09-19,East,Grocery,486.7,8,1399.27,90.22,508.8,4240.16,1866.41,1
1392,2022-12-08,East,Grocery,367.16,19,4191.35,116.12,413.34,6919.1,2382.15,0
1393,2022-04-12,East,Clothing,19.92,9,2180.69,98.44,16.1,161.92,35.73,0
1394,2022-09-16,East,Furniture,190.75,15,977.68,84.13,156.58,2824.69,751.31,0
1395,2022-10-29,North,Grocery,404.9,19,1120.97,98.47,471.37,7426.61,2043.33,0
1396,2022-09-06,North,Clothing,133.24,19,1336.44,96.59,110.98,2585.52,1014.05,1
1397,2022-06-19,South,Electronics,409.13,13,1677.05,89.86,328.78,5037.32,1699.59,0
1398,2022-09-11,East,Clothing,158.87,2,2991.57,91.92,129.32,288.33,96.01,0
1399,2022-02-26,South,Clothing,270.59,15,4001.87,97.27,265.51,4069.36,1055.19,1
1400,2022-07-03,South,Clothing,134.04,17,1702.19,97.7,141.92,2276.08,626.13,0
1401,2022-08-24,West,Furniture,432.03,13,3559.09,101.37,462.95,6036.01,2180.61,1
1402,2022-11-16,West,Grocery,415.05,3,2954.51,82.84,480.15,1128.31,194.84,0
1403,2022-10-21,West,Furniture,428.21,18,365.26,103.87,415.85,7446.61,2682.76,0
1404,2022-11-12,South,Electronics,61.23,11,425.41,86.83,56.61,649.39,156.52,0
1405,2022-01-23,West,Electronics,252.35,19,880.49,97.42,242.45,4867.24,1431.04,1
1406,2022-12-22,West,Clothing,259.85,14,4305.63,92.39,308.83,3359.81,479.91,0
1407,2022-07-05,South,Furniture,471.06,13,4986.41,100.99,479.34,5991.36,1937.34,0
1408,2022-02-01,North,Grocery,318.7,14,2353.27,87.68,283.63,4257.98,1179.97,0
1409,2022-08-08,West,Grocery,451.9,16,1506.95,87.35,430.0,7800.72,3448.22,1
1410,2022-02-21,North,Grocery,269.59,10,889.13,92.84,239.93,2899.62,1022.26,1
1411,2022-03-09,West,Grocery,316.66,3,3234.12,99.82,255.6,918.59,313.66,0
1412,2022-12-22,West,Grocery,54.62,4,2862.64,88.43,64.43,211.3,66.0,0
1413,2022-02-01,South,Grocery,111.8,14,218.43,92.25,119.23,1687.51,668.15,1
1414,2022-04-11,South,Electronics,301.12,4,4565.05,117.33,300.83,1085.59,336.46,0
1415,2022-07-27,East,Clothing,21.65,7,3302.65,113.53,21.87,142.71,35.88,0
1416,2022-06-23,East,Grocery,312.47,15,1177.43,94.73,295.48,5117.78,1889.36,1
1417,2022-06-04,West,Grocery,361.46,4,1401.17,102.87,418.47,1438.66,297.87,0
1418,2022-01-28,North,Furniture,152.49,9,2404.41,98.35,181.99,1342.87,419.99,0
1419,2022-03-15,West,Clothing,423.77,7,2533.95,104.0,369.67,2990.67,1047.9,1
1420,2022-08-06,South,Grocery,417.94,10,3678.2,100.5,453.4,4114.76,1062.57,0
1421,2022-07-21,North,Electronics,130.19,9,2126.02,98.47,117.51,1225.09,504.82,1
1422,2022-07-18,West,Grocery,16.85,7,2241.91,108.21,17.31,128.59,43.71,1
1423,2022-02-28,North,Grocery,182.91,8,3685.06,97.58,168.12,1450.38,551.57,0
1424,2022-05-26,South,Clothing,161.2,10,728.56,88.99,181.26,1734.01,743.79,1
1425,2022-08-12,North,Electronics,244.17,14,1916.48,87.37,238.61,3189.81,467.43,0
1426,2022-02-17,North,Furniture,190.75,19,3169.67,101.52,203.13,3346.05,769.19,0
1427,2022-12-13,East,Clothing,377.38,18,3834.15,118.9,307.57,6500.91,2159.72,0
1428,2022-08-27,South,Clothing,189.23,18,3426.0,89.24,189.91,3670.29,1154.03,1
1429,2022-10-17,East,Grocery,91.11,8,2669.8,119.24,93.04,659.67,134.29,0
1430,2022-10-26,North,Clothing,401.29,19,2462.26,111.33,344.32,7612.34,2436.97,0
1431,2022-12-06,East,Clothing,31.79,8,487.73,106.26,25.67,271.23,109.74,1
1432,2022-05-29,East,Electronics,17.53,10,3070.35,102.31,18.59,163.17,35.32,0
1433,2022-08-26,East,Furniture,254.33,17,1011.57,117.38,302.84,4530.93,1718.68,1
1434,2022-03-22,East,Clothing,297.91,6,2464.01,103.89,294.62,1858.33,630.83,1
1435,2022-07-23,East,Electronics,445.49,16,128.44,92.04,489.84,7547.12,2981.83,1
1436,2022-04-05,West,Clothing,162.94,3,1655.97,94.43,173.97,501.78,185.78,1
1437,2022-02-28,East,Electronics,360.9,9,1760.79,112.77,307.59,3035.94,865.62,0
1438,2022-11-14,South,Electronics,133.69,14,3526.12,105.79,128.92,1881.29,403.73,1
1439,2022-06-16,East,Clothing,332.36,12,913.37,92.04,337.6,4208.99,1559.73,1
1440,2022-10-08,South,Furniture,67.81,5,3557.54,103.09,78.38,352.63,135.52,1
1441,2022-10-03,North,Grocery,336.57,4,370.57,118.19,286.57,1399.45,455.37,1
1442,2022-06-18,South,Furniture,463.13,9,621.59,118.77,407.49,3801.24,498.68,0
1443,2022-01-16,North,Furniture,483.54,15,2878.03,95.93,536.14,6583.54,1648.97,0
1444,2022-12-18,East,Electronics,435.63,19,2795.19,83.89,371.56,8569.93,2486.31,1
1445,2022-10-30,South,Grocery,36.28,18,2516.89,114.29,30.54,646.38,217.08,0
1446,2022-09-18,West,Grocery,357.28,4,4088.93,104.24,421.52,1383.24,494.87,0
1447,2022-01-17,West,Electronics,221.9,18,289.56,110.14,224.13,3889.24,1440.13,0
1448,2022-07-27,West,Electronics,499.67,7,1476.33,116.41,460.52,3462.53,983.53,0
1449,2022-05-12,South,Electronics,49.9,18,495.82,95.49,51.9,900.64,236.96,1
1450,2022-01-19,West,Electronics,325.97,1,4114.23,83.2,372.32,299.36,49.38,0
1451,2022-09-03,North,Clothing,245.95,12,849.15,82.65,218.01,2731.78,776.5,0
1452,2022-08-04,South,Furniture,337.31,10,3970.35,106.25,351.98,3313.55,970.08,0
1453,2022-12-26,North,Electronics,465.42,11,982.09,97.34,522.55,4908.6,1576.85,0
1454,2022-04-25,North,Clothing,47.6,18,395.08,83.26,50.32,850.76,170.34,0
1455,2022-01-30,North,Furniture,169.16,12,2456.99,96.58,142.55,2201.79,656.98,1
1456,2022-08-15,West,Electronics,437.74,3,1123.56,111.01,426.03,1232.35,206.87,0
1457,2022-08-08,East,Grocery,430.57,4,199.37,104.89,458.42,1657.2,513.6,0
1458,2022-06-26,West,Furniture,475.09,11,384.86,117.16,422.36,5748.29,2433.4,1
1459,2022-08-12,North,Clothing,119.47,11,4734.57,117.03,103.35,1289.94,283.0,0
1460,2022-07-13,South,Clothing,164.38,19,3746.44,115.88,192.4,3047.5,1065.18,0
1461,2022-06-27,West,Furniture,292.69,10,788.44,95.58,282.33,2727.1,430.88,0
1462,2022-05-02,South,Grocery,229.58,14,4430.76,92.68,248.34,3055.26,639.0,0
1463,2022-10-04,North,Clothing,440.56,8,4539.88,85.23,453.14,3350.9,671.32,0
1464,2022-04-25,North,Electronics,311.17,9,957.24,103.86,352.96,2943.45,841.37,1
1465,2022-06-14,North,Grocery,136.02,6,2981.72,116.7,138.55,817.07,291.12,1
1466,2022-11-27,West,Clothing,474.84,11,4361.48,107.04,568.6,4797.14,1411.77,0
1467,2022-12-08,West,Grocery,480.52,15,2384.88,114.43,484.72,6765.98,1155.34,0
1468,2022-01-13,South,Grocery,476.98,18,347.55,106.63,395.26,8939.7,3730.0,1
1469,2022-11-20,South,Grocery,83.2,1,4172.52,80.62,75.64,74.92,18.08,0
1470,2022-06-21,West,Furniture,51.96,13,4731.43,104.34,46.86,732.76,222.74,1
1471,2022-07-06,East,Clothing,444.71,9,1905.04,108.52,362.94,3911.49,1184.79,0
1472,2022-09-21,North,Furniture,386.07,13,753.57,106.18,432.76,5509.0,2149.96,1
1473,2022-06-13,North,Electronics,216.92,8,918.5,108.71,239.05,1592.73,252.58,0
1474,2022-10-05,North,Furniture,33.79,15,546.31,81.97,31.56,507.79,149.72,1
1475,2022-10-15,East,Furniture,185.11,12,1904.49,81.82,170.32,2235.19,721.01,1
1476,2022-09-22,North,Grocery,374.22,13,4113.91,119.85,348.7,4749.64,1229.42,0
1477,2022-09-03,West,Electronics,202.09,8,3870.24,84.21,223.84,1677.75,467.88,1
1478,2022-07-23,North,Furniture,29.61,14,1135.86,101.47,35.03,421.83,172.22,1
1479,2022-06-28,East,Grocery,494.77,14,452.54,81.84,465.69,7577.0,2979.42,1
1480,2022-06-06,South,Furniture,396.77,3,218.15,115.91,399.86,1182.42,263.32,0
1481,2022-05-20,East,Furniture,289.06,13,4096.98,96.13,339.42,4095.92,1754.94,1
1482,2022-05-29,North,Furniture,110.35,19,3266.64,81.39,127.52,2156.08,628.19,1
1483,2022-03-17,North,Furniture,229.49,6,2111.53,114.65,251.75,1500.59,415.52,1
1484,2022-07-10,West,Furniture,89.49,2,1354.33,106.43,84.64,189.23,77.48,1
1485,2022-04-23,West,Clothing,110.18,14,199.07,106.83,108.83,1495.29,303.69,0
1486,2022-04-15,South,Electronics,20.93,11,1902.38,96.63,23.71,221.45,39.91,0
1487,2022-08-30,East,Electronics,334.73,17,452.19,103.18,388.59,5134.98,1153.33,0
1488,2022-04-12,East,Furniture,271.64,17,1122.85,99.43,226.65,4934.95,1501.11,1
1489,2022-11-28,East,Clothing,349.8,10,3006.25,94.89,319.02,3339.67,1118.66,0
1490,2022-11-30,North,Furniture,364.66,9,3205.7,102.76,347.54,3167.65,1042.5,0
1491,2022-06-07,West,Electronics,460.26,9,3747.63,113.38,432.95,3780.22,779.03,0
1492,2022-07-17,East,Electronics,288.83,11,3939.83,92.07,290.27,3254.01,827.0,1
1493,2022-01-01,North,Grocery,380.12,14,139.61,97.5,343.02,4917.07,753.94,0
1494,2022-11-06,North,Furniture,79.36,18,3339.54,81.76,90.04,1356.68,376.12,0
1495,2022-05-29,South,Electronics,219.44,3,421.58,96.06,242.68,712.97,263.55,1
1496,2022-09-11,North,Furniture,155.39,8,4719.58,90.68,151.67,1316.69,419.25,1
1497,2022-08-19,North,Grocery,418.99,13,1015.06,100.41,423.87,5856.66,2084.73,1
1498,2022-09-19,East,Grocery,123.17,5,2982.71,93.73,131.47,582.39,173.77,0
1499,2022-04-27,North,Clothing,182.06,14,4275.85,102.15,197.93,2751.24,762.26,1
1500,2022-11-23,East,Furniture,451.32,1,1893.38,113.17,433.24,409.26,64.36,0
